article,image,price,product_name,specifications
2702493,https://s3.iautomatica.ru/iblock/218/b024cc48-c4dd-11e8-8109-0cc47a73967f_f751a47b-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,9 836,Монтажный держатель PLD M-ME MC/D70," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702493 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Монтажный держатель | Подробное описание материала 1 | Механические аксессуары для светильников"
2702492,https://s3.iautomatica.ru/iblock/715/b024cc46-c4dd-11e8-8109-0cc47a73967f_f751a47a-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,9 197,Монтажный держатель PLD M-ME MC/D40," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702492 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Монтажный держатель | Подробное описание материала 1 | Механические аксессуары для светильников"
2702527,https://s3.iautomatica.ru/iblock/cc9/b024cc64-c4dd-11e8-8109-0cc47a73967f_f751a489-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,7 298,Монтажный уголок PLD M-ME MB/D40," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702527 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Монтажный уголок | Подробное описание материала 1 | Механические аксессуары для светильников"
2702494,https://s3.iautomatica.ru/iblock/7aa/b024cc4a-c4dd-11e8-8109-0cc47a73967f_f751a47c-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,7 931,Монтажный уголок PLD M-ME MB/D70," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702494 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Монтажный уголок | Подробное описание материала 1 | Механические аксессуары для светильников"
2702336,https://s3.iautomatica.ru/iblock/281/b024cc1a-c4dd-11e8-8109-0cc47a73967f_f751a464-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,10 562,"Переключатель положения дверцы PLD E 400-DS-3,0/FS/0,6"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702336 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Переключатель положения дверцы | Подробное описание материала 1 | Механические аксессуары для светильников"
2702314,https://s3.iautomatica.ru/iblock/4a8/b024cc16-c4dd-11e8-8109-0cc47a73967f_f751a460-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,1 716,Приспособления для монтажа PLD E 400-ME CM," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702314 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Приспособления для монтажа | Подробное описание материала 1 | Механические аксессуары для светильников"
2702312,https://s3.iautomatica.ru/iblock/6ff/b024cc12-c4dd-11e8-8109-0cc47a73967f_f751a45e-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,1 235,Приспособления для монтажа PLD E 400-ME MM," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702312 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Приспособления для монтажа | Подробное описание материала 1 | Механические аксессуары для светильников"
2702337,https://s3.iautomatica.ru/iblock/106/b024cc1c-c4dd-11e8-8109-0cc47a73967f_f751a465-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,10 455,"Переключатель положения дверцы PLD E 400-DS-MS/1,0-FS/0,6"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702337 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Переключатель положения дверцы | Подробное описание материала 1 | Механические аксессуары для светильников"
2702313,https://s3.iautomatica.ru/iblock/237/b024cc14-c4dd-11e8-8109-0cc47a73967f_f751a45f-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,1 716,Приспособления для монтажа PLD E 400-ME SM," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702313 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Приспособления для монтажа | Подробное описание материала 1 | Механические аксессуары для светильников"
2702317,https://s3.iautomatica.ru/iblock/d87/b024cc18-c4dd-11e8-8109-0cc47a73967f_f751a463-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,6 851,Приспособления для монтажа PLD E 608-ME SFM," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702317 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Приспособления для монтажа | Подробное описание материала 1 | Механические аксессуары для светильников"
2702315,https://s3.iautomatica.ru/iblock/307/f5f3e1c3-3611-11e5-b8d2-50465db50169_f751a461-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,3 427,PLD E 608-ME MM," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702315 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Приспособления для монтажа | Подробное описание материала 1 | Механические аксессуары для светильников"
2702316,https://s3.iautomatica.ru/iblock/f91/f5f3e1c5-3611-11e5-b8d2-50465db50169_f751a462-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,2 856,PLD E 608-ME SM," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702316 | Вес | 1 | Страна | Германия | ETIM | EC002557 | Дополнительное описание | Приспособления для монтажа | Подробное описание материала 1 | Механические аксессуары для светильников"
2908495,https://s3.iautomatica.ru/iblock/03b/83b66d24-c4dd-11e8-8109-0cc47a73967f_87e6ad4e-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,17 863,Пассивный модуль VIP-3/SC/FLK50/AN/S7-1500," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908495 | Вес | 1 | Страна | Германия | ETIM | EC002780 | Дополнительное описание | Пассивный модуль | Подробное описание материала 1 | Модуль интерфейса"
2908497,https://s3.iautomatica.ru/iblock/5f0/83b66d28-c4dd-11e8-8109-0cc47a73967f_87e6ad50-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,18 724,Пассивный модуль VIP-3/SC/FLK50/AN/2P/S7-1500," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908497 | Вес | 1 | Страна | Германия | ETIM | EC002780 | Дополнительное описание | Пассивный модуль | Подробное описание материала 1 | Модуль интерфейса"
2908499,https://s3.iautomatica.ru/iblock/d0a/83b66d2a-c4dd-11e8-8109-0cc47a73967f_87e6ad51-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,21 916,Пассивный модуль VIP-3/PT/FLK50/AN/2P/S7-1500," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908499 | Вес | 1 | Страна | Германия | ETIM | EC002780 | Дополнительное описание | Пассивный модуль | Подробное описание материала 1 | Модуль интерфейса"
2908496,https://s3.iautomatica.ru/iblock/992/83b66d26-c4dd-11e8-8109-0cc47a73967f_87e6ad4f-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,20 908,Пассивный модуль VIP-3/PT/FLK50/AN/S7-1500," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908496 | Вес | 1 | Страна | Германия | ETIM | EC002780 | Дополнительное описание | Пассивный модуль | Подробное описание материала 1 | Модуль интерфейса"
2908516,https://s3.iautomatica.ru/iblock/e7d/76fea647-c4dd-11e8-8109-0cc47a73967f_78d7cf7f-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,31 542,"Кабель CABLE-D37SUB/B/B/HF/S/ 1,0M"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908516 | Вес | 1 | Страна | Германия | ETIM | EC000237 | Дополнительное описание | Кабель | Подробное описание материала 1 | Соединительный кабель ПЛК"
2908522,https://s3.iautomatica.ru/iblock/62c/83b66d32-c4dd-11e8-8109-0cc47a73967f_87e6ad55-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,62 265,"Кабель CABLE-D37SUB/B/B/HF/S/10,0M"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908522 | Вес | 1 | Страна | Германия | ETIM | EC000237 | Дополнительное описание | Кабель | Подробное описание материала 1 | Соединительный кабель ПЛК"
2908520,https://s3.iautomatica.ru/iblock/62c/83b66d32-c4dd-11e8-8109-0cc47a73967f_87e6ad55-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,48 600,"Кабель CABLE-D37SUB/B/B/HF/S/ 6,0M"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908520 | Вес | 1 | Страна | Германия | ETIM | EC000237 | Дополнительное описание | Кабель | Подробное описание материала 1 | Соединительный кабель ПЛК"
2908523,https://s3.iautomatica.ru/iblock/62c/83b66d32-c4dd-11e8-8109-0cc47a73967f_87e6ad55-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,79 319,"Кабель CABLE-D37SUB/B/B/HF/S/15,0M"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908523 | Вес | 1 | Страна | Германия | ETIM | EC000237 | Дополнительное описание | Кабель | Подробное описание материала 1 | Соединительный кабель ПЛК"
2908518,https://s3.iautomatica.ru/iblock/62c/83b66d32-c4dd-11e8-8109-0cc47a73967f_87e6ad55-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,38 368,"Кабель CABLE-D37SUB/B/B/HF/S/ 3,0M"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908518 | Вес | 1 | Страна | Германия | ETIM | EC000237 | Дополнительное описание | Кабель | Подробное описание материала 1 | Соединительный кабель ПЛК"
2908517,https://s3.iautomatica.ru/iblock/62c/83b66d32-c4dd-11e8-8109-0cc47a73967f_87e6ad55-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,34 955,"Кабель CABLE-D37SUB/B/B/HF/S/ 2,0M"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908517 | Вес | 1 | Страна | Германия | ETIM | EC000237 | Дополнительное описание | Кабель | Подробное описание материала 1 | Соединительный кабель ПЛК"
2908519,https://s3.iautomatica.ru/iblock/62c/83b66d32-c4dd-11e8-8109-0cc47a73967f_87e6ad55-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,41 773,"Кабель CABLE-D37SUB/B/B/HF/S/ 4,0M"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908519 | Вес | 1 | Страна | Германия | ETIM | EC000237 | Дополнительное описание | Кабель | Подробное описание материала 1 | Соединительный кабель ПЛК"
2908521,https://s3.iautomatica.ru/iblock/fb3/83b66d36-c4dd-11e8-8109-0cc47a73967f_87e6ad57-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,55 416,"Кабель CABLE-D37SUB/B/B/HF/S/ 8,0M"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908521 | Вес | 1 | Страна | Германия | ETIM | EC000237 | Дополнительное описание | Кабель | Подробное описание материала 1 | Соединительный кабель ПЛК"
2908452,https://s3.iautomatica.ru/iblock/52b/83b66d1e-c4dd-11e8-8109-0cc47a73967f_87e6ad4b-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,50 385,Усилитель с развязкой питания/развязкой по входу IOA RPSS-I-I/HART/EX," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908452 | Вес | 1 | Страна | Германия | ETIM | EC002780 | Дополнительное описание | Усилитель с развязкой питания/развязкой по входу | Подробное описание материала 1 | Модуль интерфейса"
2908399,https://s3.iautomatica.ru/iblock/9fd/83b66d04-c4dd-11e8-8109-0cc47a73967f_87e6ad48-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,222 392,Активный модуль UM-2KS50/32R/SI/J/DO24V/YCS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908399 | Вес | 1 | Страна | Германия | ETIM | EC002780 | Дополнительное описание | Активный модуль | Подробное описание материала 1 | Модуль интерфейса"
2908402,https://s3.iautomatica.ru/iblock/169/83b66d08-c4dd-11e8-8109-0cc47a73967f_87e6ad4a-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,90 260,Пассивный модуль UM-2KS50/32IM/SI/BFI/YCS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908402 | Вес | 1 | Страна | Германия | ETIM | EC002780 | Дополнительное описание | Пассивный модуль | Подробное описание материала 1 | Модуль интерфейса"
2908465,https://s3.iautomatica.ru/iblock/f63/83b66d22-c4dd-11e8-8109-0cc47a73967f_87e6ad4d-a95b-11ea-811a-0cc47a73967f.resize1.jpeg,15 045,Пассивный модуль VIP-3/PT/2FLK14/AN/2P/S7-1500A," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2908465 | Вес | 1 | Страна | Германия | ETIM | EC002780 | Дополнительное описание | Пассивный модуль | Подробное описание материала 1 | Модуль интерфейса"
1404520,https://s3.iautomatica.ru/iblock/688/ea4121ed-c4dc-11e8-8109-0cc47a73967f_1495846e-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,38 074,Интерфейс передачи данных SI-PP-2R1A," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 1404520 | Вес | 1 | Страна | Германия | ETIM | EC000310 | Дополнительное описание | Интерфейс передачи данных | Подробное описание материала 1 | Интерфейсный преобразователь"
1404521,https://s3.iautomatica.ru/iblock/194/ea4121ef-c4dc-11e8-8109-0cc47a73967f_1495846f-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,50 869,Интерфейс передачи данных SI-PP-R1A-R3A," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 1404521 | Вес | 1 | Страна | Германия | ETIM | EC000310 | Дополнительное описание | Интерфейс передачи данных | Подробное описание материала 1 | Интерфейсный преобразователь"
1404517,https://s3.iautomatica.ru/iblock/b4a/ea4121e9-c4dc-11e8-8109-0cc47a73967f_1495846c-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,49 312,Интерфейс передачи данных SI-PP-R1A," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 1404517 | Вес | 1 | Страна | Германия | ETIM | EC000310 | Дополнительное описание | Интерфейс передачи данных | Подробное описание материала 1 | Интерфейсный преобразователь"
1404516,https://s3.iautomatica.ru/iblock/e42/ea4121e7-c4dc-11e8-8109-0cc47a73967f_1495846b-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,56 627,Интерфейс передачи данных SI-PP-R1A-S0A," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 1404516 | Вес | 1 | Страна | Германия | ETIM | EC000310 | Дополнительное описание | Интерфейс передачи данных | Подробное описание материала 1 | Интерфейсный преобразователь"
1404522,https://s3.iautomatica.ru/iblock/76d/ea4121f1-c4dc-11e8-8109-0cc47a73967f_14958470-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,50 154,Интерфейс передачи данных SI-PP-U1A," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 1404522 | Вес | 1 | Страна | Германия | ETIM | EC000310 | Дополнительное описание | Интерфейс передачи данных | Подробное описание материала 1 | Интерфейсный преобразователь"
1404518,https://s3.iautomatica.ru/iblock/24c/ea4121eb-c4dc-11e8-8109-0cc47a73967f_1495846d-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,102 475,Интерфейс передачи данных SI-PP-R1A-S0B," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 1404518 | Вес | 1 | Страна | Германия | ETIM | EC000310 | Дополнительное описание | Интерфейс передачи данных | Подробное описание материала 1 | Интерфейсный преобразователь"
1536162,https://s3.iautomatica.ru/iblock/296/487d0181-9ef5-11e4-830c-50465db50169_e0f16620-a959-11ea-811a-0cc47a73967f.resize1.jpeg,3 747,Нагрузочный резистор SAC-5P-M12MS CAN 150 TR," Минимальное количество поставки | 5 | Количество в упаковке | 5 | Артикул | 1536162 | Вес | 1 | Страна | Германия | ETIM | EC000448 | Дополнительное описание | Нагрузочный резистор | Подробное описание материала 1 | Оконечный резистор"
1558470,https://s3.iautomatica.ru/iblock/279/a9edafcd-c4dc-11e8-8109-0cc47a73967f_94eda13c-a959-11ea-811a-0cc47a73967f.resize1.jpeg,3 470,Нагрузочный резистор SAC-4P-M12MS CCL TR," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 1558470 | Вес | 1 | Страна | Германия | ETIM | EC000448 | Дополнительное описание | Нагрузочный резистор | Подробное описание материала 1 | Оконечный резистор"
1435988,https://s3.iautomatica.ru/iblock/69e/d6f53442-c4dc-11e8-8109-0cc47a73967f_c9b736e5-a959-11ea-811a-0cc47a73967f.resize1.jpeg,2 418,Нагрузочный резистор SAC-5P-M 8MS DN TR," Минимальное количество поставки | 5 | Количество в упаковке | 5 | Артикул | 1435988 | Вес | 1 | Страна | Германия | ETIM | EC000448 | Дополнительное описание | Нагрузочный резистор | Подробное описание материала 1 | Оконечный резистор"
1886139,https://s3.iautomatica.ru/iblock/621/03f0d01a-c4dd-11e8-8109-0cc47a73967f_5edd5e92-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,775,Зажим для подключения экрана HC-D 4-BU-2BUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 1886139 | ETIM | EC000310 | Дополнительное описание | BF7ABZ | Подробное описание материала 1 | Интерфейсный преобразователь"
3062016,https://s3.iautomatica.ru/iblock/5be/03f0d026-c4dd-11e8-8109-0cc47a73967f_5edd5e99-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,283,Заглушки KDT-ST 12," Минимальное количество поставки | 25 | Количество в упаковке | 25 | Артикул | 3062016 | Вес | 1 | Страна | Германия | ETIM | EC000723 | Дополнительное описание | Заглушки | Подробное описание материала 1 | Пылезащитный колпак/крышка для штепсельных соединений"
1886142,https://s3.iautomatica.ru/iblock/0f2/03f0d020-c4dd-11e8-8109-0cc47a73967f_5edd5e95-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,775,Зажим для подключения экрана HC-D 4-ST-1BUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 1886142 | ETIM | EC000310 | Дополнительное описание | BF7ABZ | Подробное описание материала 1 | Интерфейсный преобразователь"
2400173,https://s3.iautomatica.ru/iblock/af9/c35b7e13-c4dd-11e8-8109-0cc47a73967f_1cd9238e-a95c-11ea-811a-0cc47a73967f.resize1.jpeg,16 484,Адаптер DP TO VGA ADPTR," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2400173 | Вес | 1 | Страна | Германия | ETIM | EC001408 | Дополнительное описание | Адаптер | Подробное описание материала 1 | Кабель компьютерный"
2400174,https://s3.iautomatica.ru/iblock/599/c35b7e15-c4dd-11e8-8109-0cc47a73967f_1cd9238f-a95c-11ea-811a-0cc47a73967f.resize1.jpeg,11 389,DP TO DVI ADPTR," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2400174 | Вес | 1 | Страна | Германия | ETIM | EC001408 | Дополнительное описание | DRBAAZ | Подробное описание материала 1 | Кабель компьютерный"
2702653,https://s3.iautomatica.ru/iblock/ad6/b68618e2-c4dd-11e8-8109-0cc47a73967f_0636c445-a95c-11ea-811a-0cc47a73967f.resize1.jpeg,204 131,Промышленный коммутатор FL SWITCH 2304-2GC-2SFP," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702653 | Вес | 1 | Страна | Германия | ETIM | EC000734 | Дополнительное описание | Промышленный коммутатор | Подробное описание материала 1 | Сетевой коммутатор"
2702767,https://s3.iautomatica.ru/iblock/9f3/b6861924-c4dd-11e8-8109-0cc47a73967f_0636c467-a95c-11ea-811a-0cc47a73967f.resize1.jpeg,198 736,Преобразователь интерфейса GW MODBUS TCP/RTU 2E/4DB9," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 2702767 | Вес | 1 | Страна | Германия | ETIM | EC000310 | Дополнительное описание | Преобразователь интерфейса | Подробное описание материала 1 | Интерфейсный преобразователь"
0832082,https://s3.iautomatica.ru/iblock/2dd/4a8cd585-c4dd-11e8-8109-0cc47a73967f_dd8df66a-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,85 069,Вставная табличка EMT (50/28X13)R RD," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832082 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Вставная табличка | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832037,https://s3.iautomatica.ru/iblock/dbf/4a8cd577-c4dd-11e8-8109-0cc47a73967f_dd8df663-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,4 514,Маркеры для устройств LS-EMLP (60X30) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832037 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832030,https://s3.iautomatica.ru/iblock/b97/4a8cd569-c4dd-11e8-8109-0cc47a73967f_dd8df65c-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,7 901,Маркеры для устройств LS-EMLP (27X15) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832030 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832070,https://s3.iautomatica.ru/iblock/592/4a8cd583-c4dd-11e8-8109-0cc47a73967f_dd8df669-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,7 051,Маркеры для устройств LS-EML (180X180) BK-WH CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832070 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832035,https://s3.iautomatica.ru/iblock/84c/4a8cd573-c4dd-11e8-8109-0cc47a73967f_dd8df661-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,4 514,Маркеры для устройств LS-EMLP (49X15) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832035 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832042,https://s3.iautomatica.ru/iblock/da4/4a8cd581-c4dd-11e8-8109-0cc47a73967f_dd8df668-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,4 514,Маркеры для устройств LS-EMLP 32 (38X14) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832042 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832041,https://s3.iautomatica.ru/iblock/a3c/4a8cd57f-c4dd-11e8-8109-0cc47a73967f_dd8df667-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,4 514,Маркеры для устройств LS-EMLP 30 (45X10) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832041 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832040,https://s3.iautomatica.ru/iblock/d83/4a8cd57d-c4dd-11e8-8109-0cc47a73967f_dd8df666-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,4 514,Маркеры для устройств LS-EMLP 24 (30X12) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832040 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832038,https://s3.iautomatica.ru/iblock/fb0/4a8cd579-c4dd-11e8-8109-0cc47a73967f_dd8df664-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,4 514,"Маркеры для устройств LS-EMLP (85,6X54) YE CUS"," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832038 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832036,https://s3.iautomatica.ru/iblock/b3a/4a8cd575-c4dd-11e8-8109-0cc47a73967f_dd8df662-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,4 514,Маркеры для устройств LS-EMLP (60X15) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832036 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832034,https://s3.iautomatica.ru/iblock/d29/4a8cd571-c4dd-11e8-8109-0cc47a73967f_dd8df660-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,4 514,Маркеры для устройств LS-EMLP (45X15) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832034 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832032,https://s3.iautomatica.ru/iblock/fd5/4a8cd56d-c4dd-11e8-8109-0cc47a73967f_dd8df65e-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,7 901,Маркеры для устройств LS-EMLP (27X27) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832032 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832039,https://s3.iautomatica.ru/iblock/4b2/4a8cd57b-c4dd-11e8-8109-0cc47a73967f_dd8df665-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,4 514,Маркеры для устройств LS-EMLP (100X60) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832039 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832033,https://s3.iautomatica.ru/iblock/d5c/4a8cd56f-c4dd-11e8-8109-0cc47a73967f_dd8df65f-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,4 514,Маркеры для устройств LS-EMLP (45X14) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832033 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832031,https://s3.iautomatica.ru/iblock/347/88e78c3a-3611-11e5-b8d2-50465db50169_dd8df5bc-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,7 901,Маркеры для устройств LS-EMLP (27X18) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832031 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
0832024,https://s3.iautomatica.ru/iblock/a33/4a8cd55d-c4dd-11e8-8109-0cc47a73967f_dd8df656-a95a-11ea-811a-0cc47a73967f.resize1.jpeg,10 159,Маркеры для устройств LS-EMLP (20X7) YE CUS," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 0832024 | Вес | 1 | Страна | Германия | ETIM | EC001288 | Дополнительное описание | Маркеры для устройств | Подробное описание материала 1 | Маркировочный материал (маркировка)"
1623598,https://s3.iautomatica.ru/iblock/90a/08da555c-c4dc-11e8-8109-0cc47a73967f_71bfa9e1-a958-11ea-811a-0cc47a73967f.resize1.jpeg,14 689,Комплект соединителей и сальников VC-M-T2/10() S822 NZ:TS02," Минимальное количество поставки | 1 | Количество в упаковке | 1 | Артикул | 1623598 | Вес | 1 | Страна | Германия | ETIM | EC000007 | Дополнительное описание | Комплект соединителей и сальников | Подробное описание материала 1 | Рамка для электроустановочных устройств"
